sample_id,metric_kind,metric,direction,dimension,reference_quantile,reference_betti,reconstruction_betti,absolute_count_error,value
trajectory_000000:8301,self,self.CO,sublevel,h0,0.1,5,14,9,
trajectory_000000:8301,self,self.CO,sublevel,h0,0.25,5,14,9,
trajectory_000000:8301,self,self.CO,sublevel,h0,0.5,4,5,1,
trajectory_000000:8301,self,self.CO,sublevel,h0,0.75,3,1,2,
trajectory_000000:8301,self,self.CO,sublevel,h0,0.9,1,1,0,
trajectory_000000:8301,self,self.CO,sublevel,h1,0.1,79,3,76,
trajectory_000000:8301,self,self.CO,sublevel,h1,0.25,79,3,76,
trajectory_000000:8301,self,self.CO,sublevel,h1,0.5,0,0,0,
trajectory_000000:8301,self,self.CO,sublevel,h1,0.75,1,3,2,
trajectory_000000:8301,self,self.CO,sublevel,h1,0.9,5,4,1,
trajectory_000000:8301,self,self.T,sublevel,h0,0.1,2,3,1,
trajectory_000000:8301,self,self.T,sublevel,h0,0.25,5,2,3,
trajectory_000000:8301,self,self.T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8301,self,self.T,sublevel,h0,0.75,2,2,0,
trajectory_000000:8301,self,self.T,sublevel,h0,0.9,2,1,1,
trajectory_000000:8301,self,self.T,sublevel,h1,0.1,1,0,1,
trajectory_000000:8301,self,self.T,sublevel,h1,0.25,0,1,1,
trajectory_000000:8301,self,self.T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8301,self,self.T,sublevel,h1,0.75,1,1,0,
trajectory_000000:8301,self,self.T,sublevel,h1,0.9,2,7,5,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.1,2,3,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.25,5,2,3,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.5,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.75,5,5,0,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.1,1,0,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.25,0,1,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.75,5,4,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.9,6,4,2,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.1,1,14,13,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.25,1,14,13,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.5,4,1,3,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.75,3,4,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.1,1,3,2,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.25,1,3,2,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.5,1,0,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.75,5,3,2,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.9,5,4,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.1,2,3,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.25,5,2,3,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.5,4,2,2,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.75,3,1,2,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.1,1,0,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.25,0,1,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.5,1,0,1,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.75,1,3,2,
trajectory_000000:8301,mutual,mutual.CO+T,sublevel,h1,0.9,5,4,1,
trajectory_000000:8301,self,self.CO,superlevel,h0,0.1,6,7,1,
trajectory_000000:8301,self,self.CO,superlevel,h0,0.25,4,4,0,
trajectory_000000:8301,self,self.CO,superlevel,h0,0.5,1,1,0,
trajectory_000000:8301,self,self.CO,superlevel,h0,0.75,1,7,6,
trajectory_000000:8301,self,self.CO,superlevel,h0,0.9,1,7,6,
trajectory_000000:8301,self,self.CO,superlevel,h1,0.1,0,0,0,
trajectory_000000:8301,self,self.CO,superlevel,h1,0.25,0,0,0,
trajectory_000000:8301,self,self.CO,superlevel,h1,0.5,0,0,0,
trajectory_000000:8301,self,self.CO,superlevel,h1,0.75,91,5,86,
trajectory_000000:8301,self,self.CO,superlevel,h1,0.9,91,5,86,
trajectory_000000:8301,self,self.T,superlevel,h0,0.1,3,7,4,
trajectory_000000:8301,self,self.T,superlevel,h0,0.25,2,3,1,
trajectory_000000:8301,self,self.T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8301,self,self.T,superlevel,h0,0.75,1,4,3,
trajectory_000000:8301,self,self.T,superlevel,h0,0.9,2,3,1,
trajectory_000000:8301,self,self.T,superlevel,h1,0.1,1,0,1,
trajectory_000000:8301,self,self.T,superlevel,h1,0.25,1,0,1,
trajectory_000000:8301,self,self.T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8301,self,self.T,superlevel,h1,0.75,2,0,2,
trajectory_000000:8301,self,self.T,superlevel,h1,0.9,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.1,4,6,2,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.25,2,3,1,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.75,1,4,3,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.9,2,3,1,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.25,3,0,3,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.75,2,0,2,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.9,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.1,11,6,5,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.25,10,3,7,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.75,1,4,3,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.9,2,3,1,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.1,1,0,1,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.25,1,0,1,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.75,2,0,2,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.9,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.1,4,2,2,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.25,10,3,7,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.75,1,7,6,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h0,0.9,1,7,6,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.25,1,0,1,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.5,0,0,0,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.75,91,5,86,
trajectory_000000:8301,mutual,mutual.CO+T,superlevel,h1,0.9,91,5,86,
trajectory_000000:8301,persistence_distance,topology.self.persistence,,,,,,,0.003586636856198311
trajectory_000000:8301,persistence_distance,topology.mutual.persistence,,,,,,,0.0012743356637656689
trajectory_000000:8301,persistence_distance,topology.component_weighted_total_before_outer_family_weight,,,,,,,0.00486097251996398
trajectory_000000:8301,dimension_distance_diagnostic,topology.self.CO.h0,,,,,,,0.010683838278055191
trajectory_000000:8301,dimension_distance_diagnostic,topology.self.CO.h1,,,,,,,0.0009951386600732803
trajectory_000000:8301,dimension_distance_diagnostic,topology.self.T.h0,,,,,,,0.0026024377439171076
trajectory_000000:8301,dimension_distance_diagnostic,topology.self.T.h1,,,,,,,6.513287371490151e-05
trajectory_000000:8301,dimension_distance_diagnostic,topology.mutual.CO+T.h0,,,,,,,0.0016781492158770561
trajectory_000000:8301,dimension_distance_diagnostic,topology.mutual.CO+T.h1,,,,,,,0.0008705219370312989
trajectory_000000:8317,self,self.CO,sublevel,h0,0.1,1,8,7,
trajectory_000000:8317,self,self.CO,sublevel,h0,0.25,1,8,7,
trajectory_000000:8317,self,self.CO,sublevel,h0,0.5,5,6,1,
trajectory_000000:8317,self,self.CO,sublevel,h0,0.75,2,2,0,
trajectory_000000:8317,self,self.CO,sublevel,h0,0.9,1,1,0,
trajectory_000000:8317,self,self.CO,sublevel,h1,0.1,75,0,75,
trajectory_000000:8317,self,self.CO,sublevel,h1,0.25,75,0,75,
trajectory_000000:8317,self,self.CO,sublevel,h1,0.5,0,0,0,
trajectory_000000:8317,self,self.CO,sublevel,h1,0.75,2,1,1,
trajectory_000000:8317,self,self.CO,sublevel,h1,0.9,7,3,4,
trajectory_000000:8317,self,self.T,sublevel,h0,0.1,1,7,6,
trajectory_000000:8317,self,self.T,sublevel,h0,0.25,1,2,1,
trajectory_000000:8317,self,self.T,sublevel,h0,0.5,8,5,3,
trajectory_000000:8317,self,self.T,sublevel,h0,0.75,1,4,3,
trajectory_000000:8317,self,self.T,sublevel,h0,0.9,1,3,2,
trajectory_000000:8317,self,self.T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8317,self,self.T,sublevel,h1,0.25,0,1,1,
trajectory_000000:8317,self,self.T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8317,self,self.T,sublevel,h1,0.75,2,0,2,
trajectory_000000:8317,self,self.T,sublevel,h1,0.9,3,2,1,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.1,1,7,6,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.25,1,2,1,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.5,8,5,3,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.75,6,4,2,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.9,1,2,1,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.25,0,1,1,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.75,4,4,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.9,7,3,4,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.1,1,8,7,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.25,1,8,7,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.5,9,7,2,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.75,9,4,5,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.1,75,0,75,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.25,75,0,75,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.75,4,4,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.9,7,5,2,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.1,1,7,6,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.25,1,2,1,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.5,8,6,2,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.75,2,2,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h0,0.9,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.1,0,0,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.25,0,1,1,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.75,2,1,1,
trajectory_000000:8317,mutual,mutual.CO+T,sublevel,h1,0.9,7,3,4,
trajectory_000000:8317,self,self.CO,superlevel,h0,0.1,12,10,2,
trajectory_000000:8317,self,self.CO,superlevel,h0,0.25,5,2,3,
trajectory_000000:8317,self,self.CO,superlevel,h0,0.5,1,1,0,
trajectory_000000:8317,self,self.CO,superlevel,h0,0.75,1,2,1,
trajectory_000000:8317,self,self.CO,superlevel,h0,0.9,1,2,1,
trajectory_000000:8317,self,self.CO,superlevel,h1,0.1,0,0,0,
trajectory_000000:8317,self,self.CO,superlevel,h1,0.25,1,1,0,
trajectory_000000:8317,self,self.CO,superlevel,h1,0.5,0,1,1,
trajectory_000000:8317,self,self.CO,superlevel,h1,0.75,90,3,87,
trajectory_000000:8317,self,self.CO,superlevel,h1,0.9,90,3,87,
trajectory_000000:8317,self,self.T,superlevel,h0,0.1,6,3,3,
trajectory_000000:8317,self,self.T,superlevel,h0,0.25,3,1,2,
trajectory_000000:8317,self,self.T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8317,self,self.T,superlevel,h0,0.75,1,6,5,
trajectory_000000:8317,self,self.T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8317,self,self.T,superlevel,h1,0.1,0,1,1,
trajectory_000000:8317,self,self.T,superlevel,h1,0.25,0,1,1,
trajectory_000000:8317,self,self.T,superlevel,h1,0.5,1,0,1,
trajectory_000000:8317,self,self.T,superlevel,h1,0.75,0,1,1,
trajectory_000000:8317,self,self.T,superlevel,h1,0.9,0,5,5,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.1,6,3,3,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.25,7,2,5,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.75,1,6,5,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.1,0,1,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.25,2,3,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.5,1,0,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.75,0,1,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.9,0,5,5,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.1,14,4,10,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.25,5,2,3,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.75,1,6,5,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.9,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.25,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.5,1,0,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.75,0,1,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.9,0,5,5,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.1,3,5,2,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.25,5,2,3,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.75,1,2,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h0,0.9,1,2,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.1,1,0,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.25,1,1,0,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.5,0,1,1,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.75,90,3,87,
trajectory_000000:8317,mutual,mutual.CO+T,superlevel,h1,0.9,90,3,87,
trajectory_000000:8317,persistence_distance,topology.self.persistence,,,,,,,0.003202949184924364
trajectory_000000:8317,persistence_distance,topology.mutual.persistence,,,,,,,0.0015447420300915837
trajectory_000000:8317,persistence_distance,topology.component_weighted_total_before_outer_family_weight,,,,,,,0.004747691098600626
trajectory_000000:8317,dimension_distance_diagnostic,topology.self.CO.h0,,,,,,,0.009595169685781002
trajectory_000000:8317,dimension_distance_diagnostic,topology.self.CO.h1,,,,,,,0.0011443853145465255
trajectory_000000:8317,dimension_distance_diagnostic,topology.self.T.h0,,,,,,,0.0019341952865943313
trajectory_000000:8317,dimension_distance_diagnostic,topology.self.T.h1,,,,,,,0.0001380465691909194
trajectory_000000:8317,dimension_distance_diagnostic,topology.mutual.CO+T.h0,,,,,,,0.0020862019155174494
trajectory_000000:8317,dimension_distance_diagnostic,topology.mutual.CO+T.h1,,,,,,,0.0010032820282503963
trajectory_000000:8333,self,self.CO,sublevel,h0,0.1,1,6,5,
trajectory_000000:8333,self,self.CO,sublevel,h0,0.25,1,6,5,
trajectory_000000:8333,self,self.CO,sublevel,h0,0.5,15,7,8,
trajectory_000000:8333,self,self.CO,sublevel,h0,0.75,6,1,5,
trajectory_000000:8333,self,self.CO,sublevel,h0,0.9,2,2,0,
trajectory_000000:8333,self,self.CO,sublevel,h1,0.1,0,2,2,
trajectory_000000:8333,self,self.CO,sublevel,h1,0.25,0,2,2,
trajectory_000000:8333,self,self.CO,sublevel,h1,0.5,0,0,0,
trajectory_000000:8333,self,self.CO,sublevel,h1,0.75,2,2,0,
trajectory_000000:8333,self,self.CO,sublevel,h1,0.9,12,4,8,
trajectory_000000:8333,self,self.T,sublevel,h0,0.1,1,10,9,
trajectory_000000:8333,self,self.T,sublevel,h0,0.25,3,3,0,
trajectory_000000:8333,self,self.T,sublevel,h0,0.5,15,16,1,
trajectory_000000:8333,self,self.T,sublevel,h0,0.75,1,2,1,
trajectory_000000:8333,self,self.T,sublevel,h0,0.9,2,2,0,
trajectory_000000:8333,self,self.T,sublevel,h1,0.1,0,1,1,
trajectory_000000:8333,self,self.T,sublevel,h1,0.25,0,0,0,
trajectory_000000:8333,self,self.T,sublevel,h1,0.5,0,0,0,
trajectory_000000:8333,self,self.T,sublevel,h1,0.75,6,0,6,
trajectory_000000:8333,self,self.T,sublevel,h1,0.9,4,3,1,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.1,1,10,9,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.25,3,3,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.5,18,16,2,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.75,19,4,15,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.9,2,2,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.1,0,1,1,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.25,0,0,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.5,0,1,1,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.75,10,4,6,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.9,12,4,8,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.1,1,6,5,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.25,1,6,5,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.5,18,18,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.75,17,3,14,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.9,2,2,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.1,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.25,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.5,0,1,1,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.75,11,4,7,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.9,12,4,8,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.1,1,10,9,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.25,3,3,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.5,15,17,2,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.75,6,1,5,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h0,0.9,2,2,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.1,0,1,1,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.25,0,0,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.5,0,1,1,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.75,2,2,0,
trajectory_000000:8333,mutual,mutual.CO+T,sublevel,h1,0.9,12,4,8,
trajectory_000000:8333,self,self.CO,superlevel,h0,0.1,17,7,10,
trajectory_000000:8333,self,self.CO,superlevel,h0,0.25,3,3,0,
trajectory_000000:8333,self,self.CO,superlevel,h0,0.5,2,1,1,
trajectory_000000:8333,self,self.CO,superlevel,h0,0.75,1,5,4,
trajectory_000000:8333,self,self.CO,superlevel,h0,0.9,1,5,4,
trajectory_000000:8333,self,self.CO,superlevel,h1,0.1,1,1,0,
trajectory_000000:8333,self,self.CO,superlevel,h1,0.25,3,0,3,
trajectory_000000:8333,self,self.CO,superlevel,h1,0.5,4,2,2,
trajectory_000000:8333,self,self.CO,superlevel,h1,0.75,86,4,82,
trajectory_000000:8333,self,self.CO,superlevel,h1,0.9,86,4,82,
trajectory_000000:8333,self,self.T,superlevel,h0,0.1,5,4,1,
trajectory_000000:8333,self,self.T,superlevel,h0,0.25,9,1,8,
trajectory_000000:8333,self,self.T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8333,self,self.T,superlevel,h0,0.75,1,3,2,
trajectory_000000:8333,self,self.T,superlevel,h0,0.9,1,3,2,
trajectory_000000:8333,self,self.T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8333,self,self.T,superlevel,h1,0.25,0,1,1,
trajectory_000000:8333,self,self.T,superlevel,h1,0.5,2,0,2,
trajectory_000000:8333,self,self.T,superlevel,h1,0.75,0,2,2,
trajectory_000000:8333,self,self.T,superlevel,h1,0.9,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.1,1,5,4,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.25,5,5,0,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.75,1,3,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.9,1,3,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.25,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.5,2,0,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.75,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.9,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.1,18,8,10,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.25,5,2,3,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.5,1,1,0,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.75,1,3,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.9,1,3,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.1,0,1,1,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.25,1,0,1,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.5,2,0,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.75,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.9,0,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.1,14,5,9,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.25,7,2,5,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.5,2,1,1,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.75,1,5,4,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h0,0.9,1,5,4,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.1,0,0,0,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.25,2,0,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.5,4,2,2,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.75,86,4,82,
trajectory_000000:8333,mutual,mutual.CO+T,superlevel,h1,0.9,86,4,82,
trajectory_000000:8333,persistence_distance,topology.self.persistence,,,,,,,0.0042032403871417046
trajectory_000000:8333,persistence_distance,topology.mutual.persistence,,,,,,,0.001313384622335434
trajectory_000000:8333,persistence_distance,topology.component_weighted_total_before_outer_family_weight,,,,,,,0.0055166250094771385
trajectory_000000:8333,dimension_distance_diagnostic,topology.self.CO.h0,,,,,,,0.013733928091824055
trajectory_000000:8333,dimension_distance_diagnostic,topology.self.CO.h1,,,,,,,0.000967562198638916
trajectory_000000:8333,dimension_distance_diagnostic,topology.self.T.h0,,,,,,,0.0018914358224719763
trajectory_000000:8333,dimension_distance_diagnostic,topology.self.T.h1,,,,,,,0.0002200356830144301
trajectory_000000:8333,dimension_distance_diagnostic,topology.mutual.CO+T.h0,,,,,,,0.001845800201408565
trajectory_000000:8333,dimension_distance_diagnostic,topology.mutual.CO+T.h1,,,,,,,0.0007809691596776247
trajectory_000000:8348,self,self.CO,sublevel,h0,0.1,3,4,1,
trajectory_000000:8348,self,self.CO,sublevel,h0,0.25,3,4,1,
trajectory_000000:8348,self,self.CO,sublevel,h0,0.5,15,2,13,
trajectory_000000:8348,self,self.CO,sublevel,h0,0.75,3,1,2,
trajectory_000000:8348,self,self.CO,sublevel,h0,0.9,4,1,3,
trajectory_000000:8348,self,self.CO,sublevel,h1,0.1,74,2,72,
trajectory_000000:8348,self,self.CO,sublevel,h1,0.25,74,2,72,
trajectory_000000:8348,self,self.CO,sublevel,h1,0.5,0,0,0,
trajectory_000000:8348,self,self.CO,sublevel,h1,0.75,3,4,1,
trajectory_000000:8348,self,self.CO,sublevel,h1,0.9,7,4,3,
trajectory_000000:8348,self,self.T,sublevel,h0,0.1,1,4,3,
trajectory_000000:8348,self,self.T,sublevel,h0,0.25,3,1,2,
